# std_temp	std_pH	conduct	o2	o2sat	co2	hardness	no2	no3	nh4	po4	cl	sio2	kmno4	k2cr2o7	bod	25400	29600	30400	33400	17300	19400	34500	38100	49700	50390	55800	57500	59300	37880
2.415	24.623	2.211	4.598	4.781	0.000	3.074	4.606	2.332	0.046	0.484	0.279	1.837	0.392	0.354	0.274	1	0	0	0	0	1	0	0	1	0	1	1	1	0
3.156	24.923	2.434	4.101	4.629	0.000	2.955	0.749	1.841	0.110	0.274	0.279	2.911	0.459	0.196	0.186	1	1	0	1	0	0	0	1	1	0	0	0	1	0
0.526	25.223	2.388	6.504	5.310	0.000	2.916	0.173	2.608	0.093	0.232	0.932	2.530	0.351	0.722	0.460	0	1	0	0	0	1	0	1	0	1	1	0	1	0
1.266	23.422	1.487	5.178	4.669	0.272	2.483	0.173	2.608	0.143	0.105	0.331	2.911	0.270	0.368	0.168	0	1	0	0	0	0	0	0	1	0	0	1	0	0
3.389	24.623	2.379	4.432	5.123	0.000	3.271	0.518	2.086	0.046	0.295	0.331	2.530	0.338	0.335	0.283	1	0	1	0	0	0	0	0	1	0	1	1	1	0
2.552	25.524	2.425	5.882	6.214	0.000	3.625	0.403	1.595	0.063	0.211	0.735	2.391	0.473	0.861	0.266	0	0	0	0	0	1	0	1	0	0	1	0	0	1
1.967	24.022	2.880	4.350	4.287	0.427	3.625	0.518	1.994	0.160	0.147	0.745	4.539	0.892	0.665	0.115	1	0	0	0	1	1	0	1	1	0	1	1	0	1
0.993	24.323	2.815	5.385	4.687	0.000	3.546	0.403	2.240	0.122	0.126	0.807	3.084	0.459	0.416	0.221	1	1	0	1	1	1	1	0	0	1	1	0	1	0
0.545	24.022	2.964	6.296	5.155	0.000	3.507	0.403	2.025	0.139	0.211	1.025	2.287	0.554	0.215	0.292	1	0	0	0	0	1	0	0	0	1	0	0	0	1
2.844	24.623	2.657	4.722	5.155	0.000	3.546	0.518	2.025	0.422	0.505	0.787	3.257	0.662	0.617	0.186	0	0	1	0	1	1	0	1	0	0	1	0	0	1
3.818	24.623	2.685	5.012	6.045	0.000	3.586	0.288	1.871	0.468	0.547	0.518	1.525	0.568	0.583	0.602	1	0	1	0	1	1	1	0	1	0	1	0	0	0
0.390	24.022	3.131	6.172	4.950	0.000	3.940	0.345	2.301	0.148	0.189	0.942	3.396	0.635	0.583	0.389	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.993	24.022	3.038	5.219	4.540	0.311	3.862	0.230	2.577	0.114	0.126	0.714	3.119	0.486	0.507	0.186	0	1	1	0	1	1	0	0	1	1	1	0	1	0
4.402	24.022	2.983	3.562	4.531	0.000	3.665	0.461	0.982	0.110	0.063	0.569	2.980	0.730	0.483	0.372	1	0	1	0	0	1	0	0	0	1	0	1	1	0
5.357	26.725	2.806	6.379	8.778	0.000	3.507	0.749	1.135	0.084	0.105	0.870	3.049	0.946	0.813	0.522	1	0	1	0	1	1	0	0	0	0	1	0	0	0
1.325	23.722	1.914	4.888	4.442	0.155	3.113	0.345	2.393	0.203	0.105	0.549	3.742	0.500	0.631	0.150	0	0	0	0	1	0	0	0	0	0	1	0	1	1
2.513	24.323	3.986	4.971	5.230	0.000	4.886	0.288	2.209	0.089	0.147	0.932	2.148	0.662	1.310	0.389	0	0	0	0	0	1	0	1	0	0	1	0	1	1
1.987	24.022	4.692	4.142	4.095	0.000	6.620	0.288	2.945	0.127	0.126	1.004	3.916	0.622	0.760	0.150	1	0	0	0	1	1	0	1	1	1	1	0	1	1
1.286	24.323	4.274	5.551	5.021	0.000	5.044	0.230	5.154	0.101	0.105	1.128	3.084	0.581	0.574	0.159	1	1	0	1	1	1	1	0	1	1	1	0	1	0
0.662	23.722	4.311	5.344	4.447	0.000	5.714	0.230	3.712	0.089	0.147	1.460	1.490	0.527	0.483	0.283	1	0	0	0	1	1	0	0	0	1	0	0	1	0
2.766	24.923	4.079	4.557	4.932	0.971	5.950	0.288	3.497	0.059	0.421	0.559	3.188	0.946	0.856	0.513	0	0	1	0	0	1	0	1	0	0	1	0	0	0
3.740	24.623	3.884	4.101	4.910	0.000	5.517	2.361	3.098	0.278	0.274	1.077	2.218	0.946	0.794	0.398	0	0	0	0	0	1	0	0	0	0	1	0	1	0
0.974	24.623	4.618	6.131	5.319	0.427	6.265	0.288	4.479	0.059	0.274	1.397	2.876	0.459	0.708	0.328	0	0	0	0	1	1	0	0	0	1	1	0	1	0
0.993	24.022	4.395	5.095	4.433	0.000	5.477	0.173	3.283	0.097	0.084	1.097	2.634	0.513	0.387	0.168	0	0	0	0	0	0	0	0	1	1	0	0	1	0
3.545	23.722	5.017	3.604	4.233	0.000	6.226	0.288	7.393	0.068	0.042	1.056	2.842	0.541	0.689	0.310	1	1	1	1	1	1	0	1	1	0	1	0	1	0
4.402	24.323	4.739	5.758	7.327	0.000	4.492	0.173	8.344	0.046	0.063	1.294	4.228	0.486	0.583	0.345	1	0	0	0	1	0	0	1	0	0	1	0	0	0
1.286	24.323	3.140	4.847	4.384	0.699	5.477	0.403	3.865	0.156	0.042	1.025	3.223	0.689	0.765	0.186	0	0	1	0	1	1	0	1	1	0	1	0	1	0
0.974	25.824	2.137	4.101	3.561	0.427	3.152	0.000	0.552	0.030	0.084	0.145	0.693	0.203	0.096	0.097	0	0	0	0	0	0	0	0	0	1	0	0	1	0
1.422	21.920	2.072	3.935	3.623	0.699	3.192	0.173	0.798	0.030	0.021	0.207	0.520	0.230	0.167	0.080	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1.364	21.920	2.546	3.894	3.557	1.088	3.468	0.058	0.675	0.030	0.063	0.414	0.554	0.189	0.172	0.106	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1.636	22.221	2.388	3.728	3.525	1.243	3.546	0.000	0.706	0.030	0.021	0.197	0.520	0.149	0.139	0.097	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1.519	22.821	2.425	3.438	3.205	2.331	3.271	0.000	0.675	0.122	0.021	0.342	0.485	0.284	0.182	0.027	0	0	0	0	0	0	1	0	0	1	0	1	1	0
1.325	22.521	2.007	4.060	3.690	0.427	3.152	1.094	0.706	0.030	0.042	0.145	0.312	0.176	0.077	0.115	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1.091	22.221	2.388	3.894	3.432	0.971	3.113	0.000	0.644	0.076	0.063	0.186	0.554	0.176	0.091	0.044	0	0	1	0	0	0	1	1	0	1	0	1	1	0
1.110	24.022	2.100	4.060	3.588	0.544	3.113	0.000	0.675	0.059	0.042	0.248	0.450	0.135	0.077	0.035	0	0	0	0	0	0	0	0	1	1	0	1	1	0
0.468	23.722	1.979	4.888	3.962	0.427	2.837	0.058	0.675	0.076	0.021	0.207	0.485	0.162	0.096	0.080	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1.519	21.920	2.388	3.935	3.668	0.699	3.389	0.058	0.798	0.034	0.021	0.259	0.624	0.203	0.158	0.115	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.760	24.923	2.797	4.391	3.703	0.272	3.546	0.000	0.767	0.013	0.021	0.207	0.554	0.189	0.077	0.071	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1.441	23.121	2.137	4.018	3.708	0.971	2.837	0.000	0.614	0.030	0.021	0.238	0.381	0.311	0.148	0.053	0	0	0	0	0	0	1	0	0	0	0	1	1	0
2.376	24.323	2.341	5.137	5.319	0.000	3.389	0.058	0.706	0.038	0.232	0.238	0.970	0.378	0.717	0.177	0	0	0	0	1	1	1	0	0	0	0	1	1	0
1.325	25.223	2.797	5.095	4.634	0.000	3.940	0.173	1.288	0.084	0.126	0.352	0.901	0.554	0.497	0.186	1	0	0	0	0	1	0	0	0	0	0	1	1	0
2.104	26.124	2.053	5.012	5.025	0.000	3.271	0.173	0.828	0.030	0.021	0.259	0.450	0.189	0.273	0.150	1	1	0	0	1	1	1	0	1	0	1	1	1	0
2.065	25.223	2.239	4.764	4.754	0.000	3.152	0.115	0.736	0.038	0.021	0.155	0.693	0.189	0.268	0.150	0	0	1	0	0	0	0	0	0	0	1	1	0	0
1.519	24.923	2.518	4.929	4.594	0.000	3.586	0.115	0.920	0.021	0.042	0.186	0.658	0.203	0.158	0.142	1	0	0	0	0	0	1	0	1	0	0	0	0	0
2.883	25.524	2.806	4.557	4.994	0.000	3.704	0.230	1.012	0.059	0.021	0.228	0.762	0.230	0.153	0.097	1	1	0	0	0	1	1	0	1	0	1	1	1	0
2.260	24.022	2.509	4.267	4.358	0.000	3.389	0.115	1.012	0.118	0.042	0.279	0.624	0.338	0.220	0.089	1	0	0	0	0	0	1	0	0	1	0	0	0	0
2.026	24.623	2.434	5.012	4.977	0.000	3.822	0.230	1.074	0.046	0.126	0.248	0.693	0.297	0.335	0.204	0	0	1	0	1	1	1	0	0	0	0	0	0	0
1.519	24.022	2.750	4.639	4.327	0.000	3.507	0.115	0.982	0.118	0.063	0.279	0.797	0.203	0.277	0.080	1	0	0	0	0	0	1	0	0	1	0	0	0	0
1.675	24.923	2.555	4.722	4.491	0.000	3.507	0.230	1.166	0.101	0.063	0.373	0.693	0.162	0.172	0.071	1	1	0	0	0	0	0	0	1	1	1	0	1	0
0.448	25.524	2.063	6.504	5.257	0.000	3.349	0.058	0.828	0.089	0.021	0.238	0.485	0.216	0.296	0.150	0	0	1	0	0	0	0	0	0	0	0	1	0	0
2.610	24.623	2.574	4.432	4.714	0.000	3.468	0.173	0.951	0.030	0.021	0.424	0.728	0.257	0.129	0.106	1	1	1	0	1	0	1	0	1	0	1	0	1	0
2.727	23.722	2.053	4.350	4.687	0.000	2.561	0.230	0.460	0.270	1.200	0.217	0.728	0.851	1.396	0.921	0	0	0	0	0	1	0	0	0	0	0	1	1	1
0.779	25.824	1.552	5.095	4.309	0.000	2.404	0.058	0.245	0.030	0.063	0.145	0.347	0.297	0.139	0.124	1	0	1	0	0	0	0	0	0	1	1	0	0	0
2.649	25.223	1.245	4.598	4.910	0.000	1.970	0.288	0.644	0.030	0.021	0.114	0.208	0.338	0.277	0.097	0	1	1	0	0	1	0	0	0	0	0	0	1	0
3.000	24.923	1.468	4.515	5.012	0.000	2.010	0.058	0.552	0.030	0.021	0.104	0.208	0.203	0.139	0.115	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4.285	25.223	1.561	3.935	4.954	0.000	2.010	0.058	0.552	0.051	0.021	0.083	0.173	0.270	0.206	0.062	0	0	1	0	0	0	0	0	0	1	1	0	1	0
2.182	24.022	1.580	4.474	4.527	0.427	2.246	0.058	0.706	0.046	0.021	0.135	0.312	0.257	0.210	0.159	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2.649	23.722	1.607	4.018	4.291	0.000	2.128	0.058	0.614	0.118	0.021	0.145	0.139	0.297	0.225	0.018	0	0	1	0	0	0	0	0	0	1	1	1	1	0
3.058	25.824	1.412	4.474	4.999	0.000	2.207	0.173	0.614	0.030	0.021	0.083	0.069	0.243	0.110	0.044	0	0	1	0	0	0	0	0	0	0	1	0	1	0
1.714	24.323	1.765	4.557	4.353	0.000	2.285	0.058	0.583	0.076	0.021	0.124	0.312	0.324	0.215	0.097	1	0	1	0	0	0	0	0	0	1	1	0	0	0
2.162	25.524	1.580	4.598	4.643	0.000	2.246	0.058	0.583	0.089	0.042	0.083	0.208	0.257	0.277	0.035	0	1	1	0	0	0	0	0	1	1	1	0	0	0
0.818	24.323	1.394	5.551	4.718	0.000	2.049	0.058	0.491	0.089	0.021	0.186	0.312	0.338	0.277	0.097	0	1	0	0	0	0	0	1	0	1	1	1	1	0
4.032	23.422	1.561	4.060	4.994	0.000	2.167	0.230	0.675	0.038	0.021	0.135	0.312	0.270	0.277	0.097	0	0	1	0	0	0	0	1	0	0	1	1	1	0
3.857	24.623	1.459	3.894	4.714	0.000	1.891	0.058	0.552	0.030	0.021	0.207	0.104	0.203	0.158	0.035	1	1	1	0	0	0	0	0	0	0	1	0	0	0
1.403	25.223	2.397	5.302	4.870	0.000	3.389	0.058	0.890	0.030	0.126	0.186	0.624	0.230	0.115	0.133	0	1	0	0	1	1	0	1	0	1	1	1	0	0
2.338	25.824	1.598	4.639	4.781	0.000	2.522	0.058	0.798	0.030	0.021	0.124	0.416	0.297	0.273	0.159	1	0	0	0	0	0	1	0	0	0	1	0	1	0
2.610	25.223	1.830	4.598	4.892	0.000	2.522	0.058	0.644	0.030	0.021	0.114	0.416	0.203	0.296	0.115	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1.519	24.623	1.998	5.344	4.981	0.000	2.916	0.230	0.798	0.034	0.042	0.124	0.416	0.216	0.306	0.159	1	0	0	0	0	0	1	0	0	0	1	0	0	0
3.545	25.824	2.406	5.054	5.934	0.000	3.231	0.058	0.798	0.046	0.084	0.135	0.485	0.284	0.268	0.106	1	1	0	0	0	1	0	0	0	0	1	1	1	0
2.961	24.623	2.323	4.805	5.310	0.000	3.231	0.058	0.828	0.127	0.084	0.238	0.485	0.230	0.186	0.080	1	0	0	0	0	0	0	1	0	1	1	0	0	0
2.571	25.824	2.128	4.888	5.177	0.000	3.389	0.230	0.951	0.042	0.105	0.155	0.554	0.284	0.258	0.115	0	0	1	0	0	1	0	0	0	0	1	0	0	0
1.773	24.623	2.611	4.971	4.785	0.000	3.389	0.058	0.890	0.093	0.063	0.186	0.693	0.324	0.230	0.133	1	0	0	0	1	0	0	1	0	1	1	1	1	1
1.812	25.824	2.351	5.592	5.408	0.000	3.389	0.115	0.828	0.080	0.084	0.166	0.554	0.216	0.143	0.097	0	0	0	0	0	0	0	1	0	1	1	1	0	1
0.468	25.524	2.118	6.794	5.506	0.000	3.389	0.115	0.767	0.080	0.021	0.217	0.312	0.230	0.273	0.310	1	1	0	0	0	0	0	1	0	0	1	1	0	0
3.312	25.223	2.351	5.054	5.796	0.000	3.192	0.115	0.675	0.030	0.021	0.290	0.520	0.243	0.153	0.089	1	0	0	1	0	1	0	0	1	0	0	1	0	1
0.857	24.022	2.917	5.054	4.318	0.000	3.704	0.000	0.307	0.093	0.063	0.228	0.416	0.284	0.120	0.115	1	0	0	0	0	0	0	0	0	1	1	0	0	0
3.721	25.223	2.239	5.137	6.138	0.000	3.546	0.058	0.031	0.030	0.021	0.217	0.173	0.338	0.426	0.159	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4.402	24.923	2.555	4.018	5.110	0.000	3.468	0.058	0.123	0.030	0.021	0.269	0.243	0.270	0.387	0.133	0	0	1	0	0	0	0	0	0	0	1	0	1	0
2.260	25.524	2.629	6.421	6.557	0.000	3.862	0.058	0.123	0.042	0.021	0.197	0.243	0.541	0.712	0.496	1	0	0	0	0	0	0	0	0	0	1	1	0	0
4.695	25.223	2.453	4.557	5.947	0.000	3.310	0.058	0.092	0.042	0.042	0.217	0.208	0.324	0.167	0.133	1	1	0	0	0	0	0	0	1	1	1	0	1	0
4.441	24.323	2.295	4.308	5.502	0.000	3.034	0.058	0.061	0.068	0.021	0.321	0.139	0.459	0.215	0.097	1	0	1	0	0	1	0	1	0	1	1	0	1	0
3.409	26.425	2.109	5.054	5.853	0.000	3.389	0.000	0.031	0.059	0.021	0.217	0.173	0.311	0.516	0.150	0	0	1	0	0	0	1	0	0	0	1	0	1	0
2.630	25.223	2.843	4.225	4.505	0.000	3.665	0.058	0.092	0.093	0.021	0.269	0.139	0.311	0.258	0.080	1	0	0	0	0	0	0	1	1	0	1	0	1	0
2.922	25.524	2.314	5.095	5.609	0.000	3.349	0.000	0.061	0.030	0.042	0.228	0.208	0.378	0.225	0.080	0	0	0	0	0	0	0	0	1	1	1	1	1	0
0.662	24.022	2.602	4.888	4.068	0.000	3.743	0.058	0.307	0.118	0.021	0.290	0.416	0.324	0.459	0.212	1	1	0	0	0	0	0	0	0	0	1	0	1	0
4.656	25.223	2.267	4.432	5.764	0.000	3.074	0.058	0.061	0.030	0.021	0.269	0.312	0.338	0.277	0.097	0	0	1	0	0	1	0	0	0	0	0	1	0	0
4.714	24.623	2.509	4.225	5.520	0.000	3.349	0.058	0.092	0.030	0.021	0.383	0.104	0.432	0.273	0.089	1	1	0	0	0	1	0	0	1	0	1	0	1	0
1.403	24.923	2.825	5.385	4.945	0.000	3.901	0.173	1.411	0.034	0.105	0.362	0.832	0.311	0.148	0.133	1	0	1	0	0	1	0	0	0	1	1	1	0	0
2.318	26.425	1.905	5.261	5.408	0.000	2.995	0.115	0.951	0.030	0.021	0.197	0.450	0.324	0.316	0.221	1	0	0	1	0	1	0	0	0	0	0	0	1	0
2.415	25.524	2.174	4.764	4.954	0.000	3.113	0.979	0.828	0.025	0.042	0.186	0.589	0.257	0.273	0.177	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1.636	25.223	2.230	5.799	5.488	0.000	3.349	0.115	0.890	0.030	0.021	0.155	0.381	0.284	0.287	0.204	0	0	0	0	0	0	0	0	0	0	1	1	0	0
3.428	25.824	2.639	5.178	6.009	0.000	3.546	0.115	1.135	0.051	0.084	0.166	0.450	0.257	0.253	0.142	1	1	0	0	0	0	0	0	1	1	1	0	1	0
2.571	24.623	2.509	4.515	4.781	0.000	3.783	0.115	1.043	0.105	0.021	0.259	0.520	0.284	0.306	0.097	1	0	0	0	0	1	1	1	1	1	1	1	0	0
2.260	25.824	2.276	5.178	5.288	0.000	3.625	0.115	1.074	0.038	0.126	0.176	0.520	0.203	0.301	0.142	0	0	1	0	0	1	1	0	1	0	1	1	0	0
1.636	24.923	2.769	5.012	4.741	0.000	3.546	0.115	1.012	0.101	0.063	0.259	0.762	0.230	0.163	0.115	0	0	0	1	0	0	1	0	1	1	1	1	1	0
3.078	25.524	2.555	4.515	5.052	0.000	3.349	0.115	0.920	0.068	0.063	0.207	0.728	0.257	0.234	0.124	0	1	0	0	0	1	1	0	1	1	1	1	1	0
2.376	25.223	2.267	5.675	5.876	0.000	3.271	0.058	0.798	0.034	0.126	0.207	0.381	0.351	0.320	0.106	1	1	0	1	0	1	0	0	1	0	1	1	0	0
1.812	26.124	2.546	5.427	5.248	0.000	3.586	0.173	1.196	0.068	0.063	0.342	0.658	0.284	0.306	0.142	0	1	0	0	0	1	0	0	0	1	1	1	0	0
0.429	25.524	2.602	6.835	5.511	0.000	4.019	0.115	1.626	0.089	0.021	0.342	0.554	0.176	0.359	0.336	0	1	0	0	0	0	0	0	0	1	1	1	1	0
2.922	25.524	2.360	5.509	6.067	0.000	3.428	0.403	0.767	0.042	0.042	0.269	0.485	0.230	0.120	0.168	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2.883	25.223	2.592	4.557	4.994	0.000	3.389	0.115	0.982	0.030	0.021	0.404	0.589	0.311	0.244	0.106	1	1	1	1	0	1	0	0	1	0	0	1	0	0
2.630	26.124	2.481	5.468	5.827	0.000	4.138	0.230	1.135	0.034	0.105	0.186	0.589	0.243	0.301	0.230	0	0	0	0	1	1	0	0	1	0	0	1	0	0
3.312	25.824	2.490	5.137	5.893	0.000	3.507	0.806	0.890	0.038	0.042	0.269	0.450	0.473	0.354	0.195	1	0	0	0	0	1	1	0	1	0	0	0	0	0
1.403	24.323	3.010	4.432	4.068	0.000	4.098	0.115	1.749	0.089	0.126	0.404	0.832	0.257	0.244	0.150	0	0	0	0	0	0	0	0	1	0	0	0	1	1
2.260	23.121	2.341	3.397	3.468	0.000	3.389	0.115	0.951	0.038	0.147	0.269	0.277	0.243	0.430	0.239	0	0	0	1	0	1	0	0	1	0	0	0	0	0
2.318	24.923	2.118	4.391	4.514	0.000	3.271	0.173	0.614	0.038	0.021	0.259	0.554	0.270	0.416	0.212	1	0	0	0	0	0	0	1	1	0	0	0	0	1
3.506	24.623	2.574	4.184	4.896	0.000	3.349	0.173	1.166	0.114	0.147	0.290	0.624	0.216	0.277	0.274	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.571	24.923	2.397	4.515	4.781	0.000	3.349	0.173	1.166	0.042	0.084	0.228	0.693	0.297	0.263	0.248	0	0	1	0	0	1	0	0	1	0	0	0	0	1
1.792	23.722	2.518	4.018	3.877	0.427	3.665	0.173	1.104	0.038	0.042	0.238	0.277	0.351	0.373	0.142	0	0	0	0	0	0	1	1	1	0	0	0	0	1
2.182	24.323	2.193	4.557	4.612	0.000	3.113	0.115	1.104	0.046	0.084	0.207	0.554	0.284	0.378	0.221	0	0	0	0	0	1	1	1	1	0	0	0	1	1
3.740	24.623	2.406	4.764	5.702	0.000	3.389	0.115	1.012	0.122	0.042	0.342	0.381	0.257	1.191	0.336	1	0	0	0	0	1	0	0	1	1	1	1	0	1
4.169	27.926	2.183	8.492	10.581	0.000	2.955	0.518	0.337	0.198	0.126	0.238	0.797	2.824	1.913	1.815	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1.753	25.223	2.983	4.308	4.135	0.000	3.783	0.173	1.166	0.190	0.063	0.311	0.936	0.338	0.521	0.177	0	0	0	1	1	1	0	0	0	0	0	0	0	1
3.643	24.623	2.843	3.811	4.518	0.000	3.546	0.230	1.074	0.093	0.126	0.300	0.832	0.243	0.301	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4.091	24.623	2.351	5.509	6.815	0.000	3.271	0.230	0.890	0.055	0.042	0.217	0.520	0.311	0.593	0.690	1	0	1	0	0	0	0	0	1	0	0	0	0	1
3.428	25.223	2.091	5.882	6.828	0.000	3.074	0.288	0.614	0.038	0.189	0.300	0.277	0.500	0.569	0.425	0	1	1	1	0	1	0	1	1	0	0	0	0	1
0.623	25.223	2.806	6.338	5.248	0.000	4.295	0.173	1.779	0.219	0.211	0.590	0.485	0.297	0.277	0.266	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.376	23.722	2.917	4.142	4.291	0.000	3.468	0.058	1.135	0.177	0.084	0.248	0.762	0.257	0.253	0.230	1	0	1	0	1	1	0	0	0	0	0	0	0	1
0.896	24.923	3.131	5.095	4.376	0.000	3.862	0.115	1.994	0.055	0.021	0.279	1.074	0.216	0.206	0.124	0	1	0	0	1	0	0	1	1	1	1	0	0	0
1.383	24.923	2.871	5.219	4.781	0.000	4.374	0.288	2.147	0.055	0.126	0.393	1.005	0.243	0.210	0.195	1	0	0	0	1	1	0	1	1	1	1	1	0	0
2.610	24.323	1.868	4.142	4.407	0.000	3.507	0.173	1.687	0.030	0.063	0.259	0.728	0.230	0.392	0.177	1	0	0	0	0	1	0	1	1	0	1	0	0	1
1.987	24.923	2.555	4.888	4.830	0.000	3.665	0.173	1.104	0.114	0.042	0.259	0.485	2.176	1.215	0.478	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2.727	22.821	2.639	3.811	4.109	0.000	3.625	0.173	1.227	0.093	0.042	0.269	0.762	1.365	0.866	0.558	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3.467	24.623	2.973	4.308	5.021	0.000	3.862	0.173	1.933	0.076	0.021	0.311	0.970	0.257	0.191	0.177	0	0	0	0	1	1	0	1	1	0	1	0	0	0
2.980	24.323	2.992	3.728	4.131	0.000	3.704	0.115	1.871	0.114	0.042	0.487	0.728	0.230	0.115	0.142	1	0	0	0	1	1	1	1	0	1	1	1	0	0
3.234	24.623	2.983	4.184	4.758	0.000	3.743	0.173	1.779	0.030	0.021	0.311	1.074	0.378	0.253	0.186	1	0	1	1	1	1	0	1	1	0	0	0	0	0
2.415	22.521	2.890	2.775	2.884	0.699	4.216	1.612	1.135	0.270	0.063	0.580	1.040	3.081	1.889	0.841	0	0	0	0	1	1	0	1	1	0	1	0	0	1
1.792	24.323	3.150	4.391	4.238	0.000	3.940	0.115	2.055	0.110	0.042	0.342	1.247	0.257	0.296	0.168	1	0	0	0	1	1	1	1	1	1	1	1	1	0
2.727	24.022	2.834	4.929	5.310	0.000	4.019	0.173	2.178	0.046	0.168	0.383	0.797	0.297	0.502	0.212	1	1	1	1	1	1	1	1	0	0	0	0	0	0
1.753	24.623	3.029	4.350	4.175	0.000	4.059	0.173	2.454	0.097	0.063	0.414	0.936	0.216	0.402	0.142	1	0	0	1	1	1	1	1	1	1	1	1	0	0
1.013	24.923	2.694	6.131	5.350	0.000	4.177	0.115	2.638	0.080	0.063	0.507	0.728	0.216	0.239	0.292	0	0	0	0	1	1	0	0	1	0	0	0	0	0
3.467	24.323	2.983	4.308	5.021	0.000	3.901	0.230	2.055	0.030	0.021	0.487	0.866	0.378	0.378	0.142	1	1	1	0	1	1	0	1	0	0	0	0	0	0
1.480	24.623	2.973	4.888	4.536	0.000	4.256	0.173	2.700	0.042	0.105	0.445	1.005	0.203	0.186	0.186	1	0	0	1	1	1	0	0	0	1	0	0	0	0
3.312	24.923	1.849	4.308	4.941	0.000	3.468	0.173	1.779	0.030	0.063	0.259	0.728	0.270	0.406	0.177	1	1	0	0	0	0	0	1	0	0	0	0	0	0
2.182	25.524	2.518	5.675	5.742	0.000	3.665	0.230	1.288	0.072	0.063	0.248	0.312	1.392	0.756	0.425	0	0	0	1	1	1	0	0	0	0	0	0	0	0
2.883	23.121	2.769	3.728	4.086	0.000	3.783	0.345	1.319	0.101	0.042	0.352	1.040	2.135	1.435	0.443	0	0	0	0	0	1	0	0	0	0	0	0	0	1
3.350	24.923	3.001	4.225	4.865	0.000	3.822	0.115	1.994	0.127	0.063	0.383	0.762	0.230	0.086	0.124	1	0	1	0	0	1	1	0	1	1	0	1	1	0
3.117	23.121	3.494	3.687	4.144	0.000	4.098	0.173	2.055	0.118	0.063	0.373	0.866	0.338	0.215	0.115	1	1	0	0	0	1	0	0	1	1	0	0	0	0
2.415	23.121	2.936	3.852	4.006	0.272	4.413	0.749	1.473	0.135	0.063	0.569	0.936	2.540	1.568	0.336	1	0	1	0	0	1	0	1	1	0	0	0	0	0
1.734	24.623	3.187	4.639	4.442	0.000	3.704	0.115	2.055	0.110	0.063	0.321	1.109	0.257	0.296	0.106	1	0	0	0	0	1	0	1	0	0	1	0	0	0
2.435	23.722	2.741	4.018	4.189	0.000	4.138	0.173	2.301	0.046	0.463	0.424	0.485	0.297	0.340	0.124	1	0	0	1	1	1	1	1	1	0	1	1	0	0
1.987	25.824	2.927	5.054	4.994	0.000	4.059	0.230	2.485	0.101	0.063	0.414	0.832	0.378	0.311	0.168	1	0	1	1	1	1	1	0	1	1	1	1	0	0
0.623	24.022	2.908	5.302	4.389	0.000	4.374	0.230	2.761	0.063	0.021	0.538	0.450	0.270	0.306	0.381	1	1	0	0	0	1	0	0	1	1	1	1	0	0
3.078	22.221	2.787	3.687	4.126	0.000	3.940	0.403	1.442	0.059	0.168	0.497	1.005	2.027	1.248	0.425	1	0	1	0	0	1	1	1	1	0	0	0	0	1
1.558	24.022	3.382	4.474	4.193	0.000	4.610	0.230	2.608	0.148	0.211	0.704	1.040	0.351	0.402	0.292	0	0	0	0	0	0	0	0	1	1	1	1	0	0
2.532	24.022	2.713	3.604	3.797	0.155	4.138	0.345	2.270	0.084	0.274	0.694	1.005	0.432	0.526	0.434	1	1	1	0	1	1	0	1	1	0	0	0	1	1
2.883	22.521	3.178	3.314	3.632	0.427	4.256	0.230	1.963	0.105	0.084	0.549	1.074	1.189	1.023	0.602	1	0	0	0	0	1	0	1	1	0	1	0	0	0
1.987	23.121	3.113	3.231	3.192	0.699	4.413	0.288	1.994	0.118	0.232	0.549	0.624	1.405	1.358	0.885	1	0	0	0	0	1	0	1	1	0	0	0	0	0
3.389	24.323	3.391	3.770	4.358	0.000	4.138	0.288	2.270	0.287	0.316	0.600	1.005	0.446	0.383	0.425	1	0	1	0	1	1	1	1	1	1	0	1	1	0
3.234	22.521	3.772	2.278	2.591	1.360	4.689	0.345	2.209	0.316	0.358	0.735	0.970	0.743	0.478	0.531	1	0	1	0	0	1	0	1	0	1	0	0	1	0
3.331	23.422	3.280	2.900	3.334	0.816	4.413	0.518	2.270	0.190	0.253	0.487	1.178	0.432	0.359	0.451	1	0	1	0	1	1	0	1	1	1	0	1	1	1
